,age,c_charge_desc,c_charge_degree,c_days_from_compas,is_recid,juv_fel_count,juv_misd_count,juv_other_count,priors_count,r_days_from_arrest,race,sex,vr_charge_desc
345,56,arrest case no charge,1,79.0,0,0,0,0,8,0.0,African-American,Male,na
346,56,arrest case no charge,1,79.0,0,0,0,0,8,0.0,African-American,Male,na
350,52,Battery,1,2.0,0,0,0,0,3,0.0,Caucasian,Male,na
351,33,arrest case no charge,1,1.0,1,0,0,0,19,0.0,African-American,Male,na
352,33,arrest case no charge,1,1.0,1,0,0,0,19,0.0,African-American,Male,na
353,61,Obstruct Officer W/Violence,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
354,64,Resist/Obstruct W/O Violence,1,48.0,0,0,0,0,2,0.0,Caucasian,Female,na
355,22,Possession Of Alprazolam,1,36.0,1,0,0,0,4,0.0,Caucasian,Male,na
356,22,Possession Of Alprazolam,1,36.0,1,0,0,0,4,0.0,Caucasian,Male,na
357,42,Possession Of Alprazolam,1,5.0,0,0,0,0,6,0.0,Caucasian,Male,na
358,42,Possession Of Alprazolam,1,5.0,0,0,0,0,6,0.0,Caucasian,Male,na
359,42,Possession Of Alprazolam,1,5.0,0,0,0,0,6,0.0,Caucasian,Male,na
360,25,arrest case no charge,1,1.0,0,0,0,0,2,0.0,Caucasian,Female,na
361,25,arrest case no charge,1,1.0,0,0,0,0,2,0.0,Caucasian,Female,na
362,27,Grand Theft in the 3rd Degree,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
363,30,Agg Fleeing and Eluding,1,20.0,0,0,0,0,1,0.0,Caucasian,Male,na
365,28,arrest case no charge,1,161.0,0,0,0,0,2,0.0,Caucasian,Male,na
367,21,Possession of Cannabis,1,1.0,0,0,0,0,1,0.0,Caucasian,Male,na
368,28,Disorderly Intoxication,1,1.0,1,0,0,0,0,0.0,Caucasian,Male,na
369,28,Disorderly Intoxication,1,1.0,1,0,0,0,0,0.0,Caucasian,Male,na
370,28,Disorderly Intoxication,1,1.0,1,0,0,0,0,0.0,Caucasian,Male,na
371,24,Battery,1,1.0,0,0,0,0,0,0.0,African-American,Female,na
372,37,arrest case no charge,1,5.0,0,0,0,0,13,0.0,African-American,Male,na
373,37,arrest case no charge,1,5.0,0,0,0,0,13,0.0,African-American,Male,na
374,22,Burglary Unoccupied Dwelling,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
375,22,Burglary Unoccupied Dwelling,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
376,29,Grand Theft in the 3rd Degree,1,1.0,1,0,1,0,10,1.0,Caucasian,Female,na
377,29,Grand Theft in the 3rd Degree,1,1.0,1,0,1,0,10,1.0,Caucasian,Female,na
378,29,Grand Theft in the 3rd Degree,1,1.0,1,0,1,0,10,1.0,Caucasian,Female,na
379,29,Grand Theft in the 3rd Degree,1,1.0,1,0,1,0,10,1.0,Caucasian,Female,na
380,25,Uttering a Forged Instrument,1,1.0,0,0,0,0,0,0.0,Caucasian,Female,na
381,25,Uttering a Forged Instrument,1,1.0,0,0,0,0,0,0.0,Caucasian,Female,na
382,44,Battery,1,1.0,1,0,0,0,2,0.0,Caucasian,Male,na
384,32,Possession of Cocaine,1,1.0,1,0,0,0,3,0.0,African-American,Male,na
385,32,Possession of Cocaine,1,1.0,1,0,0,0,3,0.0,African-American,Male,na
386,32,Possession of Cocaine,1,1.0,1,0,0,0,3,0.0,African-American,Male,na
389,31,Resist/Obstruct W/O Violence,1,16.0,1,0,0,0,2,0.0,Caucasian,Male,na
390,27,Possession of Cocaine,1,78.0,0,0,0,0,5,0.0,African-American,Male,na
391,27,Possession of Cocaine,1,78.0,0,0,0,0,5,0.0,African-American,Male,na
392,31,Lewdness Violation,1,1.0,1,0,0,0,1,0.0,African-American,Male,na
393,59,Possession of Cocaine,1,1.0,1,0,0,0,1,5.0,Caucasian,Male,na
394,59,Possession of Cocaine,1,1.0,1,0,0,0,1,5.0,Caucasian,Male,na
395,59,Possession of Cocaine,1,1.0,1,0,0,0,1,5.0,Caucasian,Male,na
396,28,Poss of Firearm by Convic Felo,1,1.0,0,0,0,0,15,0.0,African-American,Male,na
397,45,arrest case no charge,1,375.0,0,0,0,0,4,0.0,Caucasian,Female,na
398,23,Driving Under The Influence,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
399,20,arrest case no charge,1,0.0,0,1,0,0,1,0.0,African-American,Female,na
400,20,arrest case no charge,1,0.0,0,1,0,0,1,0.0,African-American,Female,na
401,20,arrest case no charge,1,0.0,0,1,0,0,1,0.0,African-American,Female,na
402,42,arrest case no charge,1,41.0,0,0,0,0,2,0.0,African-American,Male,na
403,43,DUI Level 0.15 Or Minor In Veh,1,0.0,0,0,0,0,0,0.0,Caucasian,Female,na
404,38,Possession of Cocaine,1,1.0,1,1,1,0,9,0.0,African-American,Male,na
405,38,Possession of Cocaine,1,1.0,1,1,1,0,9,0.0,African-American,Male,na
406,38,Possession of Cocaine,1,1.0,1,1,1,0,9,0.0,African-American,Male,na
407,38,Possession of Cocaine,1,1.0,1,1,1,0,9,0.0,African-American,Male,na
408,38,Possession of Cocaine,1,1.0,1,1,1,0,9,0.0,African-American,Male,na
409,32,Poss Pyrrolidinovalerophenone,1,2.0,1,0,0,0,11,0.0,African-American,Male,Manslaughter with Weapon
410,32,Poss Pyrrolidinovalerophenone,1,2.0,1,0,0,0,11,0.0,African-American,Male,Manslaughter with Weapon
411,33,Assault,1,1.0,1,0,0,0,8,0.0,African-American,Male,Battery
412,55,arrest case no charge,1,1480.0,0,0,0,0,4,0.0,African-American,Male,na
413,55,arrest case no charge,1,1480.0,0,0,0,0,4,0.0,African-American,Male,na
414,55,arrest case no charge,1,1480.0,0,0,0,0,4,0.0,African-American,Male,na
415,31,Possession of Oxycodone,1,1.0,1,0,0,0,0,39.0,African-American,Female,na
416,31,Possession of Oxycodone,1,1.0,1,0,0,0,0,39.0,African-American,Female,na
417,31,Possession of Oxycodone,1,1.0,1,0,0,0,0,39.0,African-American,Female,na
418,33,Possession of Cocaine,1,1.0,1,0,0,0,7,0.0,African-American,Female,na
419,33,Possession of Cocaine,1,1.0,1,0,0,0,7,0.0,African-American,Female,na
420,33,Possession of Cocaine,1,1.0,1,0,0,0,7,0.0,African-American,Female,na
421,27,Tampering With Physical Evidence,1,1.0,1,0,0,0,2,0.0,African-American,Male,na
422,27,Tampering With Physical Evidence,1,1.0,1,0,0,0,2,0.0,African-American,Male,na
423,27,Tampering With Physical Evidence,1,1.0,1,0,0,0,2,0.0,African-American,Male,na
424,27,Tampering With Physical Evidence,1,1.0,1,0,0,0,2,0.0,African-American,Male,na
425,52,Assault,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
426,20,Grand Theft in the 3rd Degree,1,1.0,0,0,0,0,0,0.0,African-American,Female,na
427,26,Fail To Obey Police Officer,1,2.0,0,0,0,0,0,0.0,Caucasian,Female,na
428,25,Burglary Dwelling Occupied,1,1.0,0,0,0,0,4,0.0,African-American,Male,na
429,61,Solicit Purchase Cocaine,1,1.0,1,0,0,0,1,0.0,African-American,Female,na
443,32,arrest case no charge,1,7.0,1,0,0,0,4,0.0,African-American,Female,Aggravated Assault W/Dead Weap
446,26,Driving Under The Influence,1,1.0,1,0,0,0,2,0.0,African-American,Female,na
447,55,Battery,1,52.0,0,0,0,0,3,0.0,African-American,Male,na
449,30,Possession Of Carisoprodol,1,1.0,1,0,0,0,3,554.0,Caucasian,Female,na
450,30,Possession Of Carisoprodol,1,1.0,1,0,0,0,3,554.0,Caucasian,Female,na
451,30,Possession Of Carisoprodol,1,1.0,1,0,0,0,3,554.0,Caucasian,Female,na
452,30,Burglary Conveyance Assault/Bat,1,1.0,0,0,0,0,1,0.0,African-American,Male,na
453,30,Burglary Conveyance Assault/Bat,1,1.0,0,0,0,0,1,0.0,African-American,Male,na
454,48,Battery,1,1.0,0,0,0,0,2,0.0,Caucasian,Male,na
455,33,Felony Battery (Dom Strang),1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
456,22,arrest case no charge,1,1.0,0,0,0,0,1,0.0,African-American,Male,na
457,22,arrest case no charge,1,1.0,0,0,0,0,1,0.0,African-American,Male,na
458,46,Driving While License Revoked,1,31.0,1,0,0,0,6,0.0,Caucasian,Male,na
459,46,Driving While License Revoked,1,31.0,1,0,0,0,6,0.0,Caucasian,Male,na
460,41,Felony Petit Theft,1,1.0,0,0,0,0,5,0.0,Caucasian,Male,na
461,49,Crim Use of Personal ID Info,1,56.0,0,0,0,0,6,0.0,Caucasian,Female,na
462,31,"Deliver 3,4 Methylenediox",1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
463,31,"Deliver 3,4 Methylenediox",1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
464,31,Battery,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
465,25,Battery,1,1.0,1,0,0,0,1,0.0,African-American,Male,na
466,25,Battery,1,1.0,1,0,0,0,1,0.0,African-American,Male,na
467,31,Burglary Dwelling Armed,1,19.0,0,0,0,0,3,0.0,African-American,Male,na
468,21,Battery,1,4.0,0,0,0,0,0,0.0,African-American,Female,na
470,32,Aggravated Assault W/dead Weap,1,1.0,0,0,0,0,5,0.0,African-American,Female,na
473,62,Possession of Cocaine,1,1.0,0,0,0,0,8,0.0,African-American,Male,na
474,30,Battery,1,1.0,0,0,0,0,2,0.0,African-American,Male,na
475,30,Battery,1,1.0,0,0,0,0,2,0.0,African-American,Male,na
476,37,Possession of Cocaine,1,111.0,0,0,0,0,6,0.0,Caucasian,Female,na
477,37,Possession of Cocaine,1,111.0,0,0,0,0,6,0.0,Caucasian,Female,na
478,55,Grand Theft in the 3rd Degree,1,45.0,0,0,0,0,1,0.0,Caucasian,Male,na
482,28,Resist/Obstruct W/O Violence,1,1.0,1,0,0,0,6,0.0,African-American,Male,Aggrav Battery w/Deadly Weapon
486,78,Driving Under The Influence,1,1.0,1,0,0,0,1,0.0,Caucasian,Male,na
487,56,Possession of Cocaine,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
490,38,Child Abuse,1,35.0,1,2,2,1,22,51.0,African-American,Male,na
491,38,Child Abuse,1,35.0,1,2,2,1,22,51.0,African-American,Male,na
492,38,Child Abuse,1,35.0,1,2,2,1,22,51.0,African-American,Male,na
493,39,Poss Of Controlled Substance,1,1637.0,0,0,0,0,3,0.0,African-American,Male,na
494,35,Possession of Cocaine,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
495,22,Pos Cannabis W/Intent Sel/Del,1,1.0,1,0,0,0,1,0.0,African-American,Male,na
498,47,Possess Cannabis/20 Grams Or Less,1,1.0,1,0,0,0,23,0.0,African-American,Male,na
499,47,Possess Cannabis/20 Grams Or Less,1,1.0,1,0,0,0,23,0.0,African-American,Male,na
500,47,Possess Cannabis/20 Grams Or Less,1,1.0,1,0,0,0,23,0.0,African-American,Male,na
501,47,Possess Cannabis/20 Grams Or Less,1,1.0,1,0,0,0,23,0.0,African-American,Male,na
502,47,Possess Cannabis/20 Grams Or Less,1,1.0,1,0,0,0,23,0.0,African-American,Male,na
503,47,Possess Cannabis/20 Grams Or Less,1,1.0,1,0,0,0,23,0.0,African-American,Male,na
504,23,Battery,1,1.0,1,0,0,0,0,0.0,African-American,Male,na
505,23,Battery,1,1.0,1,0,0,0,0,0.0,African-American,Male,na
507,38,Possession of Cocaine,1,35.0,1,0,0,0,2,0.0,Caucasian,Female,na
508,38,Possession of Cocaine,1,35.0,1,0,0,0,2,0.0,Caucasian,Female,na
509,38,Possession of Cocaine,1,35.0,1,0,0,0,2,0.0,Caucasian,Female,na
510,38,Possession of Cocaine,1,35.0,1,0,0,0,2,0.0,Caucasian,Female,na
511,38,Possession of Cocaine,1,35.0,1,0,0,0,2,0.0,Caucasian,Female,na
512,66,Agg Battery Grt/Bod/Harm,1,10.0,1,0,0,0,3,0.0,African-American,Male,Battery
513,45,Viol Injunct Domestic Violence,1,0.0,1,0,0,0,8,0.0,Caucasian,Male,na
514,45,Viol Injunct Domestic Violence,1,0.0,1,0,0,0,8,0.0,Caucasian,Male,na
515,28,Petit Theft $100- $300,1,2.0,0,0,0,0,0,0.0,Caucasian,Female,na
518,32,Poss Cocaine/Intent To Del/Sel,1,1.0,1,0,0,0,13,0.0,African-American,Male,na
519,32,Poss Cocaine/Intent To Del/Sel,1,1.0,1,0,0,0,13,0.0,African-American,Male,na
520,37,Battery,1,0.0,1,0,0,0,2,0.0,African-American,Male,Battery
521,39,Possession Of Methamphetamine,1,0.0,1,0,0,0,0,1.0,Caucasian,Male,na
522,39,Possession Of Methamphetamine,1,0.0,1,0,0,0,0,1.0,Caucasian,Male,na
523,26,Deliver Cocaine,1,1.0,1,0,0,0,9,0.0,African-American,Male,na
524,26,Deliver Cocaine,1,1.0,1,0,0,0,9,0.0,African-American,Male,na
525,25,arrest case no charge,1,0.0,0,0,0,0,3,0.0,African-American,Male,na
526,45,Lewd or Lascivious Molestation,1,1.0,0,0,0,0,2,0.0,Caucasian,Male,na
527,57,Possession of Cocaine,1,0.0,0,0,0,0,7,0.0,Caucasian,Female,na
528,57,Possession of Cocaine,1,0.0,0,0,0,0,7,0.0,Caucasian,Female,na
529,23,Possession of Cannabis,1,1.0,1,0,0,0,0,0.0,African-American,Male,Robbery W/Firearm
530,34,Battery,1,1.0,1,0,0,0,2,0.0,African-American,Male,na
531,34,Battery,1,1.0,1,0,0,0,2,0.0,African-American,Male,na
532,38,Possession of Oxycodone,1,1.0,0,0,0,0,14,0.0,African-American,Male,na
533,38,Possession of Oxycodone,1,1.0,0,0,0,0,14,0.0,African-American,Male,na
534,38,Possession of Oxycodone,1,1.0,0,0,0,0,14,0.0,African-American,Male,na
535,38,Possession of Oxycodone,1,1.0,0,0,0,0,14,0.0,African-American,Male,na
537,23,Battery,1,1.0,0,0,0,0,1,0.0,African-American,Female,na
540,50,Sexual Performance by a Child,1,4.0,0,0,0,0,1,0.0,Caucasian,Male,na
541,50,Sexual Performance by a Child,1,4.0,0,0,0,0,1,0.0,Caucasian,Male,na
542,37,Leaving Acc/Unattended Veh,1,1.0,0,0,0,0,0,0.0,Caucasian,Female,na
543,44,Battery,1,0.0,0,0,0,0,4,0.0,Caucasian,Male,na
544,35,Felony Petit Theft,1,1.0,1,0,1,0,23,0.0,African-American,Female,na
545,31,arrest case no charge,1,36.0,0,0,0,0,1,0.0,Caucasian,Male,na
549,26,Fleeing Or Attmp Eluding A Leo,1,1.0,1,0,0,0,2,1.0,African-American,Male,na
550,26,Fleeing Or Attmp Eluding A Leo,1,1.0,1,0,0,0,2,1.0,African-American,Male,na
551,26,Fleeing Or Attmp Eluding A Leo,1,1.0,1,0,0,0,2,1.0,African-American,Male,na
552,26,Fleeing Or Attmp Eluding A Leo,1,1.0,1,0,0,0,2,1.0,African-American,Male,na
553,26,Fleeing Or Attmp Eluding A Leo,1,1.0,1,0,0,0,2,1.0,African-American,Male,na
555,27,Criminal Mischief,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
556,31,Battery,1,1.0,0,0,0,0,1,0.0,Caucasian,Female,na
557,28,Aggrav Battery w/Deadly Weapon,1,1.0,0,0,0,0,0,0.0,African-American,Female,na
558,43,arrest case no charge,1,56.0,1,0,0,0,11,1.0,Caucasian,Male,Battery
560,28,Felony Petit Theft,1,1.0,1,0,0,0,7,0.0,Caucasian,Female,na
561,28,Felony Petit Theft,1,1.0,1,0,0,0,7,0.0,Caucasian,Female,na
562,28,Felony Petit Theft,1,1.0,1,0,0,0,7,0.0,Caucasian,Female,na
563,28,Felony Petit Theft,1,1.0,1,0,0,0,7,0.0,Caucasian,Female,na
564,38,Driving While License Revoked,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
565,38,Driving While License Revoked,1,1.0,0,0,0,0,2,0.0,African-American,Male,na
566,38,Driving While License Revoked,1,1.0,0,0,0,0,2,0.0,African-American,Male,na
567,27,Trespass Struct/Conveyance,1,36.0,0,0,0,0,2,0.0,Caucasian,Male,na
568,28,arrest case no charge,1,1.0,0,0,0,0,1,0.0,African-American,Female,na
569,28,arrest case no charge,1,1.0,0,0,0,0,1,0.0,African-American,Female,na
570,21,Grand Theft in the 3rd Degree,1,1.0,0,1,0,0,1,0.0,African-American,Male,na
571,21,Grand Theft in the 3rd Degree,1,1.0,0,1,0,0,1,0.0,African-American,Male,na
572,21,Grand Theft in the 3rd Degree,1,1.0,0,1,0,0,1,0.0,African-American,Male,na
573,56,Felony Driving While Lic Suspd,1,1.0,1,0,0,0,7,0.0,Caucasian,Male,na
574,38,Possession of Cocaine,1,1.0,0,0,0,0,15,0.0,African-American,Male,na
575,28,Possess Cannabis/20 Grams Or Less,1,2147.0,0,0,0,0,2,0.0,African-American,Male,na
576,45,arrest case no charge,1,23.0,0,0,0,0,3,0.0,African-American,Male,na
577,45,arrest case no charge,1,23.0,0,0,0,0,3,0.0,African-American,Male,na
580,61,arrest case no charge,1,34.0,0,0,0,0,1,0.0,Caucasian,Male,na
581,51,Driving Under The Influence,1,1.0,1,0,0,0,0,0.0,Caucasian,Female,Battery
582,51,Battery,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
583,20,Poss Similitude of Drivers Lic,1,1.0,0,0,0,1,0,0.0,Caucasian,Male,na
587,48,Aggravated Battery (Firearm/Actual Possession),1,1.0,0,0,0,0,0,0.0,African-American,Male,na
588,37,arrest case no charge,1,0.0,1,0,0,0,4,3.0,Caucasian,Male,na
589,37,arrest case no charge,1,0.0,1,0,0,0,4,3.0,Caucasian,Male,na
590,37,arrest case no charge,1,0.0,1,0,0,0,4,3.0,Caucasian,Male,na
591,30,Grand Theft in the 3rd Degree,1,1.0,0,0,0,0,2,0.0,African-American,Female,na
592,41,Battery,1,1.0,0,0,0,0,5,0.0,African-American,Female,na
593,27,Robbery / No Weapon,1,1.0,1,0,0,0,11,0.0,African-American,Male,na
594,37,Battery,1,1.0,1,0,0,0,0,0.0,African-American,Male,Battery
596,54,Grand Theft (Motor Vehicle),1,1.0,0,0,0,0,11,0.0,African-American,Male,na
597,23,Robbery / Weapon,1,1.0,0,0,0,0,2,0.0,African-American,Male,na
598,22,arrest case no charge,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
601,26,arrest case no charge,1,227.0,1,0,0,0,2,0.0,African-American,Female,na
602,23,Aggravated Assault W/Dead Weap,1,1.0,0,0,2,0,3,0.0,African-American,Female,na
603,23,Aggravated Assault W/Dead Weap,1,1.0,0,0,2,0,3,0.0,African-American,Female,na
605,41,Battery,1,0.0,0,0,0,0,0,0.0,African-American,Male,na
606,52,Burglary With Assault/battery,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
608,43,Driving While License Revoked,1,1.0,1,0,0,0,13,0.0,Caucasian,Male,na
609,43,Driving While License Revoked,1,1.0,1,0,0,0,13,0.0,Caucasian,Male,na
610,52,Uttering a Forged Instrument,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
611,28,arrest case no charge,1,3.0,0,0,0,0,1,0.0,Caucasian,Male,na
612,30,Battery,1,1.0,1,0,0,2,11,0.0,African-American,Male,Robbery W/Firearm
613,30,Battery,1,1.0,1,0,0,2,11,0.0,African-American,Male,Robbery W/Firearm
614,28,Criminal Mischief,1,0.0,0,0,0,0,1,0.0,Caucasian,Male,na
615,47,arrest case no charge,1,38.0,0,0,0,0,1,0.0,Caucasian,Male,na
616,34,Battery,1,1.0,0,0,0,0,0,0.0,African-American,Female,na
617,22,Pos Cannabis W/Intent Sel/Del,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
618,30,Driving While License Revoked,1,0.0,0,0,0,0,4,0.0,African-American,Male,na
620,31,Burglary Unoccupied Dwelling,1,1.0,1,0,0,0,0,0.0,Caucasian,Male,na
621,31,Burglary Unoccupied Dwelling,1,1.0,1,0,0,0,0,0.0,Caucasian,Male,na
622,37,Grand Theft in the 3rd Degree,1,1.0,1,0,0,0,0,0.0,Caucasian,Male,na
623,37,Grand Theft in the 3rd Degree,1,1.0,1,0,0,0,0,0.0,Caucasian,Male,na
624,37,Grand Theft in the 3rd Degree,1,1.0,1,0,0,0,0,0.0,Caucasian,Male,na
625,32,Aggravated Battery / Pregnant,1,1.0,0,0,1,0,14,0.0,African-American,Male,na
626,26,Possess Cannabis/20 Grams Or Less,1,1562.0,0,0,1,0,4,0.0,African-American,Male,na
627,26,Possess Cannabis/20 Grams Or Less,1,1562.0,0,0,1,0,4,0.0,African-American,Male,na
628,26,Possess Cannabis/20 Grams Or Less,1,1562.0,0,0,1,0,4,0.0,African-American,Male,na
629,53,Battery,1,1.0,0,0,0,0,1,0.0,Caucasian,Male,na
630,28,arrest case no charge,1,70.0,1,0,0,0,25,0.0,African-American,Male,na
631,28,arrest case no charge,1,70.0,1,0,0,0,25,0.0,African-American,Male,na
632,28,arrest case no charge,1,70.0,1,0,0,0,25,0.0,African-American,Male,na
633,28,arrest case no charge,1,70.0,1,0,0,0,25,0.0,African-American,Male,na
634,44,Battery,1,1.0,1,0,0,0,8,294.0,Caucasian,Male,na
635,44,Battery,1,1.0,1,0,0,0,8,294.0,Caucasian,Male,na
636,44,Battery,1,1.0,1,0,0,0,8,294.0,Caucasian,Male,na
637,44,Battery,1,1.0,1,0,0,0,8,294.0,Caucasian,Male,na
638,25,Grand Theft in the 3rd Degree,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
640,22,Voyeurism,1,0.0,1,0,0,1,1,0.0,Caucasian,Male,na
641,22,Voyeurism,1,0.0,1,0,0,1,1,0.0,Caucasian,Male,na
642,30,arrest case no charge,1,153.0,0,1,0,0,2,0.0,African-American,Female,na
643,20,Grand Theft in the 3rd Degree,1,1.0,0,0,0,0,0,0.0,African-American,Female,na
645,33,Poss Contr Subst W/o Prescript,1,1.0,0,0,0,0,0,0.0,Caucasian,Female,na
646,47,Deliver Cocaine,1,1.0,0,0,0,0,2,0.0,Caucasian,Female,na
649,36,Felony Driving While Lic Suspd,1,0.0,1,0,0,0,8,0.0,Caucasian,Male,Battery
650,30,False Imprisonment,1,140.0,0,0,0,0,4,0.0,Caucasian,Male,na
651,22,Prowling/Loitering,1,208.0,1,0,0,0,3,128.0,African-American,Male,Battery
652,22,Prowling/Loitering,1,208.0,1,0,0,0,3,128.0,African-American,Male,Battery
653,24,Battery,1,32.0,1,0,0,0,1,0.0,Caucasian,Female,Battery
654,27,Viol Prot Injunc Repeat Viol,1,46.0,1,0,0,0,3,0.0,African-American,Male,na
655,27,Viol Prot Injunc Repeat Viol,1,46.0,1,0,0,0,3,0.0,African-American,Male,na
657,47,Battery,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
660,23,arrest case no charge,1,1.0,1,0,0,4,5,0.0,Caucasian,Female,na
661,23,arrest case no charge,1,1.0,1,0,0,4,5,0.0,Caucasian,Female,na
663,29,Battery,1,1.0,0,0,0,0,1,0.0,African-American,Male,na
664,20,Carrying Concealed Firearm,1,1.0,1,0,0,0,1,0.0,African-American,Male,Felony Battery (Dom Strang)
665,30,Carrying Concealed Firearm,1,1.0,1,0,0,0,2,135.0,African-American,Male,na
666,30,Carrying Concealed Firearm,1,1.0,1,0,0,0,2,135.0,African-American,Male,na
667,30,Carrying Concealed Firearm,1,1.0,1,0,0,0,2,135.0,African-American,Male,na
668,39,Battery,1,1.0,0,0,0,0,1,0.0,Caucasian,Male,na
669,38,Possess Cannabis/20 Grams Or Less,1,729.0,0,0,0,0,1,0.0,African-American,Male,na
672,27,arrest case no charge,1,1.0,0,0,0,0,4,0.0,African-American,Male,na
673,27,arrest case no charge,1,1.0,0,0,0,0,4,0.0,African-American,Male,na
674,18,arrest case no charge,1,5.0,0,2,0,0,2,0.0,African-American,Male,na
675,18,arrest case no charge,1,5.0,0,2,0,0,2,0.0,African-American,Male,na
676,18,arrest case no charge,1,5.0,0,2,0,0,2,0.0,African-American,Male,na
677,31,arrest case no charge,1,1016.0,1,0,0,0,2,0.0,Caucasian,Male,na
678,31,arrest case no charge,1,1016.0,1,0,0,0,2,0.0,Caucasian,Male,na
679,37,arrest case no charge,1,0.0,0,0,0,0,2,0.0,African-American,Female,na
680,37,arrest case no charge,1,0.0,0,0,0,0,2,0.0,African-American,Female,na
681,31,Possession of Cannabis,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
682,27,Possession of Cocaine,1,1.0,0,0,0,0,2,0.0,African-American,Male,na
683,20,Possession Burglary Tools,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
684,46,Battery,1,1422.0,0,1,0,0,5,0.0,African-American,Male,na
687,52,Burglary Conveyance Unoccup,1,1.0,0,0,0,0,0,0.0,African-American,Female,na
688,23,Carrying Concealed Firearm,1,1.0,1,0,0,0,0,0.0,African-American,Female,na
689,20,arrest case no charge,1,0.0,0,1,0,0,1,0.0,African-American,Male,na
690,20,arrest case no charge,1,0.0,0,1,0,0,1,0.0,African-American,Male,na
691,48,Aggravated Assault W/Dead Weap,1,1.0,0,0,0,0,0,0.0,African-American,Female,na
692,66,Deliver Cocaine,1,562.0,1,0,0,0,8,0.0,African-American,Male,na
693,25,"Deliver 3,4 Methylenediox",1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
694,25,"Deliver 3,4 Methylenediox",1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
695,27,Grand Theft in the 3rd Degree,1,1.0,1,0,0,0,0,0.0,Caucasian,Male,Aggravated Assault W/Dead Weap
696,30,Unauth Poss ID Card or DL,1,0.0,1,0,0,0,11,0.0,African-American,Male,na
697,30,Unauth Poss ID Card or DL,1,0.0,1,0,0,0,11,0.0,African-American,Male,na
698,22,Battery,1,1.0,1,0,1,1,3,0.0,African-American,Male,na
699,22,Battery,1,1.0,1,0,1,1,3,0.0,African-American,Male,na
700,22,Battery,1,1.0,1,0,1,1,3,0.0,African-American,Male,na
701,22,Battery,1,1.0,1,0,1,1,3,0.0,African-American,Male,na
702,22,Battery,1,1.0,1,0,1,1,3,0.0,African-American,Male,na
703,22,Battery,1,1.0,1,0,1,1,3,0.0,African-American,Male,na
704,22,Battery,1,1.0,1,0,1,1,3,0.0,African-American,Male,na
705,22,Pos Cannabis W/Intent Sel/Del,1,1.0,0,0,0,0,1,0.0,Caucasian,Female,na
706,35,arrest case no charge,1,1.0,0,0,0,0,2,0.0,African-American,Male,na
707,32,arrest case no charge,1,232.0,0,0,0,0,2,0.0,Caucasian,Male,na
708,41,Battery on Law Enforc Officer,1,1.0,0,0,0,0,2,0.0,African-American,Female,na
709,35,Burglary Conveyance Unoccup,1,0.0,0,0,0,0,9,0.0,Caucasian,Male,na
710,43,Burglary Dwelling Occupied,1,0.0,0,0,0,0,0,0.0,African-American,Male,na
712,44,Opert With Susp DL 2nd Offens,1,31.0,0,0,0,0,24,0.0,African-American,Male,na
713,44,Opert With Susp DL 2nd Offens,1,31.0,0,0,0,0,24,0.0,African-American,Male,na
714,52,Possession of Cocaine,1,1.0,1,0,0,0,3,0.0,African-American,Male,na
715,52,Possession of Cocaine,1,1.0,1,0,0,0,3,0.0,African-American,Male,na
716,43,Felony Battery (Dom Strang),1,1.0,0,0,0,0,0,0.0,African-American,Male,na
717,37,DUI Level 0.15 Or Minor In Veh,1,0.0,0,0,0,0,0,0.0,African-American,Male,na
